"kode","kelurahan_kode","rw","rt","meliputi_jalan","meliputi_lorong","rt_latitude","rt_longitude"
"7371021001009004","7371021001","009","004","JL. TJ. PALETTE & JL. TJ. BATUANGE",,"-5.171256","119.905110"
"7371021001009005","7371021001","009","005","JL. TJ.BIRA & JL. TJ. PATTIRO & JL.TJ.BATUANGE",,"-5.171581","119.405431"
"7371021001009006","7371021001","009","006","JL. TJ.BIRA & JL.TH.RANGAS",,"-5.170885","119.405825"
"7371021001009007","7371021001","009","007","JL. TANJUNG RAYA IV",,"-5.170412","119.406037"
"7371021001009008","7371021001","009","008","JL. TANJUNG RAYA VI",,"-5.169906","119.406806"
"7371021002001001","7371021002","001","001","JL.RATULANGI & JL.DR.RATULANGI 1 & JL.DR.RARULANGI 7","LORONG 1","-5.164145","119.417311"
"7371021002001002","7371021002","001","002","JL.DR RATULANGI & JL.KAKATUA 2","LORONG 1","-5.164067","119.416645"
"7371021002001003","7371021002","001","003","JL.DR.RATULANGI","LORONG 1 & LORONG 7","-5.163955","119.417776"
"7371021002001004","7371021002","001","004","JL.DR.RATULANGI","LORONG 7B & LORONG 7A","-5.163595","119.417358"
"7371021002001005","7371021002","001","005","JL.DR.RATULANGI LR.BUNTU","LORONG 7 & LORONG 7B","-5.163348","119.417611"
"7371021002001006","7371021002","001","006","JL.KAKATUA 2","LORONG 7B","-5.163430","119.416915"
"7371021002001007","7371021002","001","007","JL.DR.RATULANGI","LORONG 7 & LORONG 6","-5.162962","119.417350"
"7371021002001008","7371021002","001","008","JL.DR.RATULANGI",,"-5.162123","119.417541"
"7371021002002001","7371021002","002","001","JL.DR.RATULANGI","LORONG 2","-5.164392","119.418212"
"7371021002002002","7371021002","002","002","JL.RATULANGI","LORONG 1","-5.164776","119.418251"
"7371021002002003","7371021002","002","003","JL.DR.RATULANGI 1",,"-5.165222","119.418302"
"7371021002002004","7371021002","002","004","JL.BUNGAYA I & JL.DR.RATULANGI 1",,"-5.164992","119.417532"
"7371021002002005","7371021002","002","005","JL.BUNGAYA I & JL.DR.RATULANGI 1",,"-5.165348","119.417658"
"7371021002002006","7371021002","002","006","JL.RATULANGI & JL.DR.RATULANGI 1",,"-5.165333","119.416891"
"7371021002002007","7371021002","002","007","JL.DR.RATULANGI 1",,"-5.164805","119.416962"
"7371021002003001","7371021002","003","001","JL.DR.RATULANGI & JL.BHAYANGKARA & JL.ANDI MAPPAODANG",,"-5.166430","119.419185"
"7371021002003002","7371021002","003","002","JL.BUNGAYA I & JL.BUNGAYA II & JL.ANDI MAPPAODANG",,"-5.166226","119.418051"
"7371021002003003","7371021002","003","003","JL,BUNGAYA II & JL.ANDI MAPPAODANG",,"-5.166369","119.417872"
"7371021002003004","7371021002","003","004","JL.BUNGAYA I",,"-5.165529","119.418304"
"7371021002003005","7371021002","003","005","JL.BUMGAYA I & JL.ANDI MAPPAODANG","LORONG KB","-5.165972","119.418108"
"7371021002003006","7371021002","003","006","JL.LETJEN POL MAPPAOUDANG & JL. BUNGAYA I & JL. BUNGAYA II",,"-5.165850","119.417413"
"7371021002003007","7371021002","003","007","JALAN MAPPAODANG 2 & JL.ANDI MAPPAODANG & JL. BUNGAYA II",,"-5.166189","119.417340"
"7371021002003008","7371021002","003","008","JL.DR.RATULANGI 1 & JL.ANDI MAPPAODANG",,"-5.166021","119.416803"
"7371021002004001","7371021002","004","001","JL.KAKATUA 2 & JL.CENDRAWASIH","LORONG 3 & LORONG 4 & LORONG 7B","-5.164120","119.415954"
"7371021002004002","7371021002","004","002","JL.KAKATUA 2","LORONG 4","-5.164539","119.415502"
"7371021002004003","7371021002","004","003","JL.KAKATUA II & JL.KAKATUA III","LORONG 4","-5.164592","119.414992"
"7371021002004004","7371021002","004","004","JL.KAKATUA III LR.BUNTU",,"-5.163919","119.415158"
"7371021002004005","7371021002","004","005","JL.KAKATUA 2",,"-5.165009","119.416519"
"7371021002004006","7371021002","004","006","JL.RATULANGI & JL.KAKATUA 2","LORONG 3","-5.164650","119.941258"
"7371021002004007","7371021002","004","007","JL.KAKATUA 2","LORONG 3","-5.165850","119.416292"
"7371021003001001","7371021003","001","001","JL.MAWAS III & JL.MAWAS V & JL.KANCIL 3",,"-5.155172","119.417867"
"7371021003001002","7371021003","001","002","JL.MAWAS RAYA & JL.MAWAS I & JL.MAWAS II",,"-5.154606","119.417042"
"7371021003001003","7371021003","001","003","JL.MAWAS II & JL.MAWAS III & JL.MAWAS IV",,"-5.154631","119.417580"
"7371021003001004","7371021003","001","004","JL.MAWAS V & JL.MAWAS TIMUR & JL.KANCI TIMUR",,"-5.155316","119.418679"
"7371021003001005","7371021003","001","005","JL.MAWAS TIMUR & JL MAWAS V",,"-5.154637","119.418867"
"7371021003001006","7371021003","001","006","JL.DR.RATULANGI & JL.MAWAS RAYA",,"-5.152494","119.417735"
"7371021003002001","7371021003","002","001","JL.ONTA LAMA",,"-5.155376","119.946623"
"7371021003002002","7371021003","002","002","JL.KANCIL 3 & JL.ONTA LAMA",,"-5.155663","119.417312"
"7371021003002003","7371021003","002","003","JL.KANCIL 3 & JL.MAWAS V & JL.ONTA BARU",,"-5.155592","119.418120"
"7371021003002004","7371021003","002","004","JL.ONTA BARU & JL.ONTA LAMA",,"-5.156091","119.417956"
"7371021003002005","7371021003","002","005","JL.ONTA BARU & JL.KANCIL 3",,"-5.155592","119.420080"
"7371021003003001","7371021003","003","001","JL.TUPAI & JL.ONTA LAMA",,"-5.157038","119.420655"
"7371021003003002","7371021003","003","002","JL.BERUANG & JL.ONTA BARU",,"-5.156206","119.420404"
"7371021003003003","7371021003","003","003","JL.ONTA V & JL.ONTA BARU & JL.ONTA LAMA & JL.BERUANG",,"-5.156944","119.419520"
"7371021003003004","7371021003","003","004","JL.BADAK & JL.ONTA BARU & JL.ONTA V",,"-5.156349","119.419233"
"7371021003003005","7371021003","003","005","JL.ONTA BARU & JL.BADAK",,"-5.156259","119.418640"
"7371031003003002","7371031003","003","002",,"LORONG 41 & LORONG 42","-5.143015","119.426062"
"7371021004001001","7371021004","001","001","JL.SERIGALA & JL.TUPAI & JL.KELINCI","LORONG 2 & LORONG 3","-5.164568","119.419756"
"7371021004001002","7371021004","001","002","JL.TUPAI & JL.SERIGALA","LORONG 4","-5.163003","119.420125"
"7371021004001003","7371021004","001","003","JL.SERIGALA",,"-5.163873","119.420493"
"7371021004001004","7371021004","001","004","JL.VETERAN SELATAN",,"-5.164211","119.420661"
"7371021004002001","7371021004","002","001","JL.TUPAI & JL.SERIGALA & JL.LANDAK LAMA","LORONG 3 & LORONG 5","-5.161962","119.420419"
"7371021004002002","7371021004","002","002","JL.MACAN & ….. & JL.TUPAI & JL.SERIGALA","LORONG 3","-5.160896","119.420597"
"7371021004002003","7371021004","002","003","JL.ANDI MANGERANGI & JL.SERIGALA & JL.VETERAN SELATAN","LORONG 6","-5.162097","119.421150"
"7371021004002004","7371021004","002","004","JL.SERIGALA & JL.MACAN & JL.VETERAN SELATAN","LORONG 6","-5.161404","119.421398"
"7371021004002005","7371021004","002","005","JL.VETERAN SELATAN & JL.LANDAK BARU","LORONG 1","-5.162562","119.422196"
"7371021004002006","7371021004","002","006","JL.VETERAN SELATAN",,"-5.161498","119.422500"
"7371021004003001","7371021004","003","001","JL.MACAN & JL.SERIGALA","LORONG 8 & LORONG 9","-5.160433","119.421167"
"7371021004003002","7371021004","003","002","JL.VETERAN SELATAN & JL.SERIGALA","LORONG 8 & LORONG 9 & LORONG 10 & LORONG 11","-5.160122","119.421494"
"7371021004003003","7371021004","003","003","JL.VETERAN SELATAN & JL.SERIGALA","LORONG 10 & LORONG 11 & LORONG 12 & LORONG 13","-5.159834","119.421596"
"7371021004003004","7371021004","003","004","JL.SINGA & JL.SERIGALA","LORONG 12 & LORONG 13","-5.159497","119.422004"
"7371021004003005","7371021004","003","005","JL.VETERAN SELATAN & JL.INSPEKSI KANAL",,"-5.159815","119.423047"
"7371021005001001","7371021005","001","001","JL.LANTO DG.PASEWANG & JL.AMIRULLAH",,"-5.153689","119.420518"
"7371021005001002","7371021005","001","002","JL.AMIRULLAH & JL.AMIRULLAH BUNDAR","LORONG 3 & LORONG 4","-5.154173","119.419595"
"7371021005001003","7371021005","001","003","JL.AMIRULLAH","LORONG 2 & LORONG","-5.153185","119.419287"
"7371021005002001","7371021005","002","001","JL.ANUANG & JL.LANTO DG.PASEWANG",,"-5.152732","119.422039"
"7371021005002002","7371021005","002","002","JL.ONTA BARU",,"-5.154865","119.421497"
"7371021005002003","7371021005","002","003","JL.ANUANG",,"-5.155816","119.421870"
"7371021005002004","7371021005","002","004","JL.ANUANG",,"-5.155890","119.422412"
"7371021005003001","7371021005","003","001","JL.HARIMAU & JL.ANUANG",,"-5.152185","119.423718"
"7371021005003002","7371021005","003","002","JL.ANUANG & JL.HARIMAU","LORONG 5","-5.153205","119.423503"
"7371021005003003","7371021005","003","003","JL.HARIMAU & JLANUANG","LORONG 5","-5.155026","119.423062"
"7371021005003004","7371021005","003","004","JL.ANUANG & JL.HARIMAU & JL.ONTA BARU",,"-5.156132","119.422953"
"7371021005004001","7371021005","004","001","JL.HARIMAU & JL.VETERAN SELATAN",,"-5.152378","119.424235"
"7371021005004002","7371021005","004","002","JL.VETERAN SELATAN & JL.HARIMAU","LORONG 4","-5.153461","119.423958"
"7371021005004003","7371021005","004","003","JL.VETERAN SELATAN & JL.HARIMAU","LORONG 4 & LORONG 5","-5.153958","119.423659"
"7371021005004004","7371021005","004","004","JL.HARIMAU & JL.VETERAN SELATAN","LORONG 8","-5.155760","119.423419"
"7371021005004005","7371021005","004","005","JL.HARIMAU & JL.VETERAN SELATAN & JL.ONTA BARU",,"-5.155898","119.423317"
"7371021005005001","7371021005","005","001","JL.INSPEKSI KANAL & JL.VETERAN SELATAN",,"-5.155264","119.425452"
"7371021005005002","7371021005","005","002","JL.INSPEKSI KANAL & JL.VETERAN SELATAN",,"-5.156041","119.424147"
"7371021005005003","7371021005","005","003","JL.VETERAN SELATAN","LORONG 71","-5.154222","119.425153"
"7371021005005004","7371021005","005","004","JL.INSPEKSI KANAL & JL.RAPPOCINI RAYA & JLVETERAN SELATAN",,"-5.152775","119.425271"
"7371021006001001","7371021006","001","001","JL.ANDI DJEMMA & JL.INSPEKSI KANAL & JL.VETERAN SELATAN",,"-5.163322","119.421773"
"7371021006001002","7371021006","001","002","JL.VETERAN SELATAN & JL.INSPEKSI KANAL",,"-5.163824","119.421760"
"7371111005007003","7371111005","007","003","JL. GOA RIA",,"-5.081149","119.525981"
"7371021006001003","7371021006","001","003","JL.GRAND CITY RESORT & JL.VETERAN SELATAN & JL.LANDAK BARU INSP. KANAL SELATAN",,"-5.165089","119.421603"
"7371021006001004","7371021006","001","004","JL.INSPEKSI KANAL",,"-5.164235","119.422420"
"7371021006002001","7371021006","002","001","JL.VETERAN SELATAN","LORONG 3","-5.165980","119.421698"
"7371021006002002","7371021006","002","002","JL.BANTA BANTAENG & JL.VETERAN SELATAN","LORONG 1 & LORONG 2 & LORONG 3","-5.166213","119.420976"
"7371021006002003","7371021006","002","003","JL.VETERAN SELATAN","LORONG 1 & SETAPAK 2","-5.166836","119.421137"
"7371021006002004","7371021006","002","004","JL.TODDOPULI VI & JL.TODDUPULI RAYA","SETAPAK 1 & LORONG 2","-5.166965","119.420642"
"7371021006002005","7371021006","002","005","JL.VETERAN SELATAN","LORONG 1 & LORONG 2 & SETAPAK 1 & SETAPAK 2","-5.166974","119.420985"
"7371021006002006","7371021006","002","006","JL.INSPEKSI KANAL SELATAN 2 & JL.VETERAN SELATAN","LORONG 1 & LORONG 3 & SETAPAK 2","-5.167390","119.421407"
"7371021006003001","7371021006","003","001","JL.DR.RATULANGI & JL.VETERAN SELATAN",,"-5.166732","119.419792"
"7371021006003002","7371021006","003","002","JL.VETERAN SELATAN","LORONG GARDEN","-5.165641","119.419861"
"7371021006003003","7371021006","003","003","JL.KELINCI & JL.VETERAN SELATAN",,"-5.165086","119.419602"
"7371021007001001","7371021007","001","001","JL.KAKATUA","LORONG 7 & LORONG 6","-5.162985","119.416810"
"7371021007001002","7371021007","001","002","JL.KAKATUA","LORONG 6","-5.162355","119.416707"
"7371021007001003","7371021007","001","003","JL.KAKATUA 2","LORONG 6C. & LORONG 6B","-5.162333","119.416226"
"7371021007002001","7371021007","002","001","JL.KAKATUA 2 & JL.KAKATUA 3",,"-5.162106","119.415622"
"7371021007002002","7371021007","002","002","JL.KAKTUA 2","LORONG 2","-5.163716","119.415864"
"7371021007002003","7371021007","002","003","JL.KAKATUA 3",,"-5.163899","119.414643"
"7371021007002004","7371021007","002","004","JL.KAKATUA 3",,"-5.162871","119.414685"
"7371021007002005","7371021007","002","005","JL.KOMP.ANDA IV & JL.KAKATUA 3",,"-5.161924","119.414909"
"7371021007003001","7371021007","003","001","JL.CENDRAWASIH",,"-5.164444","119.413085"
"7371021007003002","7371021007","003","002","JL.CENDRAWASIH",,"-5.163280","119.413284"
"7371021007003003","7371021007","003","003","JL.SETAPAK & JL.CENDRAWASIH NO.2",,"-5.163848","119.414009"
"7371021007003004","7371021007","003","004","JL.CENDRAWASIH NO.4 & JL.CENDRAWASIH ASMAT",,"-5.162515","119.413431"
"7371021007003005","7371021007","003","005","JL.KAKATUA NO.B.2/9 & JL.CENDRAWASIH NO.K.15",,"-5.162775","119.413965"
"7371021007003006","7371021007","003","006","JL.PAJONGA DG.NGALLE & JL.KAKATUA NO.B7 1 & JL.KOMP. ANDA IV",,"-5.161722","119.413923"
"7371021007004001","7371021007","004","001","JL.CENDRAWASIH",,"-5.164712","119.413527"
"7371021007004002","7371021007","004","002","JL.CENDRAWASIH",,"-5.164943","119.413867"
"7371021007004003","7371021007","004","003","JL.CENDRAWASIH KOMP.WIPAYANA 1",,"-5.164937","119.414383"
"7371021007004004","7371021007","004","004","JL.KAKATUA 3",,"-5.164554","119.414310"
"7371021007005001","7371021007","005","001","JL.ANOA & JL.KAKATUA ANOA",,"-5.162730","119.414384"
"7371021007005002","7371021007","005","002","JL.KAKATUA ANOA",,"-5.163173","119.414360"
"7371021007005003","7371021007","005","003","JL.KAKATUA KOMP. ANOA BLK",,"-5.163851","119.414241"
"7371021008001001","7371021008","001","001","JL.BERUANG & JL.SINGA & JL.TUPAI","LORONG 14","-5.167948","119.420267"
"7371021008001002","7371021008","001","002","JL.BERUANG & JL.TUPAI XVI & JL.ONTA LAMA",,"-5.157495","119.420196"
"7371021008001003","7371021008","001","003","JL.BADAK & JL.BADAK IV & JL.SINGA III",,"-5.157725","119.419033"
"7371021008001004","7371021008","001","004","JL.BADAK VI & JL.ONTA LAMA",,"-5.157121","119.419245"
"7371111006003005","7371111006","003","005",,,".","."
"7371021008001005","7371021008","001","005","JL.SINGA III & JL.ONTA LAMA IV & JL.BERUANG & JL.BADAK IV",,"-5.157635","119.419539"
"7371021008002001","7371021008","002","001","JL.TUPAI 8 & JL.TUPAI 10 & JL.BERANG & JL.MACAN",,"-5.160019","119.419691"
"7371021008002002","7371021008","002","002","JL.TUPAI 12 & JL.SINGA & JL.BERUANG",,"-5.159063","119.420034"
"7371021008002003","7371021008","002","003","JL.BADAK & JL.BERUANG & JL.SINGA","LORONG 3 & LORONG 2","-5.159100","119.418946"
"7371021008002004","7371021008","002","004","JL.BADAK & JL.BERUANG VII","LORONG 2","-5.169617","119.418812"
"7371021008002005","7371021008","002","005","JL.SINGA & JL.SINGA II & JL. BADAK & JL.MACAN",,"-5.158949","119.418197"
"7371021008002006","7371021008","002","006","JL.SINGA & JL.KANCIL TENGAH",,"-5.158989","119.417188"
"7371021008003001","7371021008","003","001","JL.KANCIL UTARA & JL.SINGA",,"-5.157115","119.417042"
"7371021008003002","7371021008","003","002","JL.ONTA LAMA & JL.KANCIL UTARA",,"-5.156465","119.417123"
"7371021008003003","7371021008","003","003","JL.BADAK VI & JL.KANCIL UTARA & JL.ONTA LAMA 2",,"-5.156641","119.417896"
"7371021008003004","7371021008","003","004","JL.BADAK VI & JL.KANCIL UTARA","LORONG 1","-5.157088","119.418198"
"7371021008003005","7371021008","003","005","JL.KANCIL UTARA & JL.SINGA",,"-5.158046","119.417861"
"7371021008003006","7371021008","003","006","JL.SINGA I & JL.BADAK",,"-5.158138","119.418387"
"7371021008003007","7371021008","003","007","JL.BADAK & JL.SINGA I",,"-5.157181","119.418487"
"7371021008003008","7371021008","003","008","JL.BADAK & JL.ONTA LAMA 2","LORONG 6","-5.156836","119.418527"
"7371021009001001","7371021009","001","001","JL.MACAN & JL.LANDAK 1 & JL.LANDAK LAMA","LORONG 2","-5.160451","119.418435"
"7371021009001002","7371021009","001","002","JL.DR.RATULANGI & JL.KANCIL SELATAN",,"-5.160781","119.417853"
"7371021009001003","7371021009","001","003","JL.LANDAK LAMA & JL.MACAN & JL.MACAN II & JL.KANCIL SELATAN","LORONG 1","-5.161470","119.418333"
"7371021009002001","7371021009","002","001","JL.LANDAK BARU & JL.BERUANG",,"-5.160548","119.418747"
"7371021009002002","7371021009","002","002","JL.LANDAK LAMA & JLKANCIL SELATAN & JL.BERUANG","LORONG 1","-5.161665","119.418430"
"7371021009002003","7371021009","002","003","JL.BERUANG 5 & JL.BERUANG & JL.MACAN & JL.LANDAK II",,"-5.160954","119.419755"
"7371021009003001","7371021009","003","001","JL.TUPAI IV & JL.BERUANG",,"-5.161155","119.419382"
"7371021009003002","7371021009","003","002","JL.BERUANG & JL.TUPAI II & JL.TUPAI IV & JL.LANDAK LAMA",,"-5.161771","119.419361"
"7371021009003003","7371021009","003","003","JL.LANDAK & JL.LANDAK LAMA & JL.TUPAI & JL.DR.RATULANGI",,"-5.162780","119.419015"
"7371021010001001","7371021010","001","001","JL.ONTA BARU & JL.SINGA & JL.TUPAI & JL.SERIGALA",,"-5.156569","119.421561"
"7371021010001002","7371021010","001","002","JL.SERIGALA UTARA & JL.TUPAI BARU","LORONG 1","-5.156681","119.422355"
"7371021010001003","7371021010","001","003","JL.SERIGALA & JL.ONTA BARU","LORONG 1","-5.157007","119.422312"
"7371021010001004","7371021010","001","004","JL.VETERAN SELATAN & JL.ONTA BARU",,"-5.156746","119.423009"
"7371021010001005","7371021010","001","005","JL.VETERAN SELATAN",,"-5.157104","119.423111"
"7371021010001006","7371021010","001","006","JL.INSPEKSI KANAL & JL.VETERAN SELATAN",,"-5.156730","119.424297"
"7371021010002001","7371021010","002","001","JL.SERIGALA & JL.TUPAI & JL.ONTA LAMA",,"-5.157114","119.421330"
"7371021010002002","7371021010","002","002","JL.SERIGALA & JL.ONTA LAMA","LORONG 1","-5.157269","119.422205"
"7371021010002003","7371021010","002","003","JL.VETERAN SELATAN & JL.ONTA LAMA",,"-5.157328","119.422940"
"7371021010002004","7371021010","002","004","JL.VETERAN SELATAN",,"-5.157686","119.424018"
"7371021010003001","7371021010","003","001","JL.TUPAI & JL.ONTA LAMA & JL.SERIGALA",,"-5.157825","119.421041"
"7371021010003002","7371021010","003","002","JL.TUPAI & JL.SERIGALA","LORONG 15","-5.158167","119.421142"
"7371021010003003","7371021010","003","003","JL.VETERAN SELATAN & JL.ONTA LAMA & JL.SERIGALA","LORONG GARDEN","-5.157873","119.422129"
"7371111006003006","7371111006","003","006",,,".","."
"7371021010003004","7371021010","003","004","JL.SERIGALA & JL.MUSANG","LORONG 5","-5.158455","119.422115"
"7371021010003005","7371021010","003","005","JL.VETERAN SELATAN & JL.INSPEKSI KANAL","LORONG 5","-5.158311","119.423750"
"7371021010004001","7371021010","004","001","JL.SERIGALA & JL.SINGA & JL.MUSANG","LORONG 15","-5.158733","119.421250"
"7371021010004002","7371021010","004","002","JL.MUSANG & JL.VETERAN SELATAN",,"-5.159000","119.422548"
"7371021010004003","7371021010","004","003","JL.INSPEKSI KANAL & JL.BANTA BANTAENG & JL.VETERAN SELATAN","LORONG 6","-5.159037","119.423468"
"7371021011001001","7371021011","001","001","JL. BAJI PA'MAI",,"-5.166740","119.411025"
"7371021011001002","7371021011","001","002","JL. BAJI PAMAI 1",,"-5.167580","119.410579"
"7371021011001003","7371021011","001","003","JL. BAJI PAMAI 2",,"-5.167517","119.410405"
